date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20251016,000417,7.42,7.21,7.49,7.8,7.38,-0.028301886792452827,0.009433962264150981,0.05121293800539082,-0.005390835579514829
20251016,000506,14.99,13.62,13.57,13.04,12.47,-0.09139426284189466,-0.09472981987991994,-0.13008672448298872,-0.16811207471647763
20251016,000014,22.92,22.02,22.41,23.3,22.46,-0.03926701570680637,-0.022251308900523625,0.01657940663176261,-0.02006980802792325
20251016,000158,24.29,25.13,24.63,24.11,23.44,0.034582132564841495,0.013997529847673934,-0.0074104569781803095,-0.034993824619184766
20251016,000011,10.05,9.71,10.03,10.27,11.3,-0.033830845771144265,-0.0019900497512439154,0.021890547263681476,0.12437810945273631
20251017,000014,22.88,22.41,23.3,22.46,21.65,-0.02054195804195799,0.018356643356643432,-0.018356643356643276,-0.05375874125874128
20251017,000158,24.19,24.63,24.11,23.44,23.26,0.018189334435717144,-0.0033071517155850287,-0.03100454733360893,-0.03844563869367506
20251017,000505,6.72,6.83,6.73,6.88,6.76,0.01636904761904767,0.0014880952380953386,0.023809523809523832,0.005952380952380958
20251017,000417,7.45,7.49,7.8,7.38,7.28,0.005369127516778528,0.046979865771812034,-0.009395973154362454,-0.022818791946308713
20251017,000506,13.5,13.57,13.04,12.47,12.28,0.005185185185185206,-0.03407407407407414,-0.07629629629629625,-0.09037037037037042
20251020,000158,24.8,24.11,23.44,23.26,24.1,-0.02782258064516134,-0.05483870967741933,-0.06209677419354835,-0.028225806451612875
20251020,000014,21.8,23.3,22.46,21.65,21.84,0.06880733944954129,0.03027522935779817,-0.006880733944954226,0.0018348623853210618
20251020,000518,2.5,2.49,2.5,2.6,2.48,-0.003999999999999915,0.0,0.040000000000000036,-0.008000000000000007
20251020,000505,6.76,6.73,6.88,6.76,6.55,-0.004437869822485113,0.017751479289940846,0.0,-0.031065088757396445
20251020,000504,9.28,9.27,9.5,9.45,9.44,-0.0010775862068965287,0.02370689655172421,0.018318965517241374,0.017241379310344845
20251021,000158,24.4,23.44,23.26,24.1,23.86,-0.03934426229508186,-0.04672131147540971,-0.012295081967212998,-0.022131147540983574
20251021,000014,22.7,22.46,21.65,21.84,22.02,-0.010572687224669535,-0.04625550660792955,-0.03788546255506606,-0.029955947136563865
