ts_code,event_interval_days
600218.SH,19
600218.SH,32
600218.SH,41
600219.SH,12
600219.SH,20
600219.SH,17
600219.SH,19
600219.SH,20
600219.SH,10
600219.SH,10
600219.SH,35
600219.SH,25
600219.SH,19
600219.SH,23
600219.SH,19
600219.SH,21
600219.SH,19
600219.SH,25
600221.SH,26
600221.SH,23
600221.SH,7
600221.SH,12
600221.SH,17
600221.SH,19
600221.SH,17
600221.SH,27
600221.SH,19
600221.SH,17
600221.SH,26
600221.SH,12
600221.SH,44
600221.SH,63
600222.SH,26
600222.SH,19
600222.SH,70
600222.SH,17
600222.SH,47
600222.SH,13
600222.SH,30
600222.SH,21
600223.SH,20
600223.SH,48
600223.SH,20
600226.SH,25
600226.SH,13
600226.SH,17
600226.SH,19
600226.SH,29
600226.SH,22
600226.SH,19
600226.SH,16
600226.SH,21
600226.SH,19
600226.SH,17
600226.SH,28
600227.SH,87
600227.SH,28
600227.SH,74
600227.SH,17
600230.SH,70
600230.SH,31
600230.SH,29
600230.SH,17
600230.SH,19
600230.SH,28
600230.SH,28
600231.SH,96
600232.SH,126
600232.SH,22
600232.SH,21
600233.SH,28
600233.SH,15
600233.SH,8
600233.SH,19
600233.SH,19
600233.SH,17
600233.SH,71
600233.SH,19
600233.SH,36
600233.SH,19
600233.SH,23
600233.SH,19
600233.SH,17
600236.SH,73
600236.SH,25
600236.SH,48
600236.SH,21
600237.SH,12
600237.SH,20
600237.SH,13
600237.SH,17
600237.SH,43
600237.SH,19
600237.SH,13
600237.SH,17
600237.SH,19
600237.SH,28
600237.SH,27
600237.SH,20
600239.SH,62
600239.SH,43
600241.SH,139
600246.SH,19
600246.SH,20
600246.SH,22
600246.SH,9
600246.SH,19
600246.SH,20
600246.SH,17
600246.SH,62
600246.SH,19
600246.SH,38
600249.SH,20
600249.SH,92
600249.SH,47
600249.SH,22
600249.SH,135
600250.SH,27
600250.SH,17
600250.SH,48
600250.SH,19
600250.SH,91
600250.SH,17
600250.SH,85
600251.SH,90
600251.SH,55
600251.SH,17
600251.SH,34
600251.SH,22
600252.SH,42
600252.SH,21
600252.SH,33
600252.SH,30
600252.SH,26
600252.SH,16
600252.SH,7
600252.SH,19
600252.SH,80
600252.SH,20
600255.SH,21
600255.SH,28
600255.SH,12
600255.SH,17
600255.SH,11
600255.SH,17
600255.SH,32
600255.SH,51
600255.SH,20
600255.SH,19
600255.SH,23
600255.SH,12
600255.SH,30
600255.SH,42
600256.SH,17
600256.SH,15
600256.SH,19
600256.SH,55
600256.SH,44
600256.SH,11
600256.SH,10
600256.SH,11
600256.SH,35
600256.SH,22
600256.SH,10
600256.SH,10
600256.SH,17
600256.SH,27
600256.SH,19
600257.SH,36
600257.SH,70
600257.SH,19
600257.SH,28
600257.SH,21
600257.SH,35
600257.SH,35
600258.SH,20
600258.SH,7
600258.SH,8
600258.SH,19
600258.SH,50
600258.SH,19
600258.SH,22
600258.SH,21
600258.SH,17
600258.SH,35
600258.SH,20
600259.SH,17
600259.SH,20
600259.SH,20
600259.SH,17
600259.SH,24
600259.SH,52
600259.SH,42
600259.SH,20
600259.SH,19
600259.SH,21
600259.SH,17
600259.SH,27
600259.SH,35
600262.SH,33
600262.SH,26
600262.SH,30
600262.SH,54
600262.SH,17
600262.SH,61
600262.SH,17
600262.SH,19
600266.SH,12
600266.SH,17
600266.SH,22
600266.SH,10
600266.SH,17
600266.SH,19
600266.SH,27
600266.SH,63
600266.SH,21
600267.SH,10
600267.SH,10
600267.SH,22
600267.SH,17
600267.SH,38
600267.SH,64
600267.SH,15
600267.SH,61
600267.SH,14
600267.SH,63
600268.SH,41
600268.SH,17
600268.SH,19
600268.SH,38
600268.SH,28
600268.SH,20
600268.SH,29
600268.SH,24
600268.SH,7
600268.SH,17
600268.SH,27
600268.SH,19
600268.SH,17
600269.SH,11
600271.SH,16
600271.SH,21
600271.SH,19
600271.SH,17
600271.SH,63
600271.SH,19
600271.SH,7
600271.SH,19
600271.SH,17
600271.SH,21
600272.SH,17
600272.SH,39
600273.SH,41
600273.SH,14
600273.SH,26
600273.SH,9
600273.SH,84
600273.SH,7
600273.SH,55
600273.SH,21
600273.SH,19
600276.SH,19
600276.SH,42
600276.SH,19
600276.SH,17
600276.SH,11
600276.SH,7
600276.SH,17
600276.SH,81
600276.SH,28
600276.SH,81
600278.SH,63
600278.SH,37
600278.SH,69
600278.SH,74
600278.SH,45
600279.SH,22
600279.SH,203
600280.SH,22
600280.SH,57
600280.SH,19
600280.SH,71
600280.SH,19
600280.SH,28
600280.SH,24
600281.SH,20
600281.SH,19
600281.SH,17
600281.SH,26
600281.SH,157
600281.SH,38
600282.SH,7
600282.SH,17
600282.SH,27
600282.SH,19
600282.SH,18
600282.SH,27
600282.SH,14
600282.SH,53
600282.SH,21
600282.SH,23
600282.SH,27
600282.SH,29
600284.SH,28
600284.SH,17
600284.SH,19
600284.SH,68
600284.SH,17
600284.SH,22
600285.SH,13
600285.SH,30
600285.SH,22
600285.SH,25
600285.SH,52
600285.SH,10
600285.SH,21
600285.SH,77
600285.SH,9
600285.SH,36
600285.SH,19
600288.SH,17
600288.SH,33
600288.SH,15
600288.SH,27
600288.SH,17
600288.SH,59
600288.SH,7
600288.SH,11
600292.SH,33
600292.SH,34
600292.SH,23
600292.SH,19
600292.SH,9
600292.SH,48
600292.SH,17
600292.SH,26
600292.SH,20
600292.SH,10
600292.SH,19
600292.SH,14
600292.SH,27
600292.SH,29
600293.SH,92
600293.SH,17
600293.SH,49
600293.SH,32
600293.SH,28
600295.SH,22
600295.SH,68
600295.SH,28
600295.SH,37
600295.SH,13
600295.SH,21
600295.SH,21
600295.SH,27
600298.SH,18
600298.SH,51
600298.SH,20
600298.SH,9
600298.SH,19
600298.SH,23
600298.SH,31
600298.SH,31
600298.SH,19
600298.SH,21
600298.SH,17
600298.SH,42
600299.SH,27
600299.SH,18
600300.SH,55
600300.SH,35
600300.SH,22
600300.SH,45
600300.SH,19
600300.SH,20
600300.SH,10
600300.SH,25
600300.SH,9
600300.SH,13
600301.SH,21
600301.SH,10
600301.SH,19
600301.SH,19
600301.SH,17
600301.SH,26
600301.SH,31
600301.SH,19
600301.SH,19
600301.SH,29
600301.SH,17
600301.SH,33
600301.SH,42
600302.SH,69
600302.SH,30
600302.SH,26
600302.SH,22
600302.SH,22
600302.SH,19
600302.SH,53
600305.SH,19
600305.SH,150
600307.SH,39
600307.SH,50
600307.SH,68
600307.SH,17
600307.SH,27
600307.SH,19
600308.SH,89
600309.SH,49
600309.SH,8
600309.SH,10
600309.SH,19
600309.SH,15
600309.SH,19
600309.SH,59
600309.SH,20
600309.SH,8
600309.SH,12
600309.SH,21
600309.SH,13
600309.SH,17
600309.SH,19
600309.SH,35
600310.SH,235
600310.SH,19
600312.SH,17
600312.SH,20
600312.SH,19
600312.SH,29
600312.SH,7
600312.SH,27
600312.SH,17
600312.SH,28
600312.SH,25
600312.SH,8
600312.SH,17
600312.SH,27
600313.SH,44
600313.SH,27
600313.SH,22
600313.SH,47
600313.SH,20
600313.SH,18
600313.SH,21
600313.SH,24
600313.SH,7
600313.SH,29
600313.SH,17
600315.SH,19
600315.SH,42
600315.SH,13
600315.SH,29
600315.SH,19
600315.SH,37
600315.SH,85
600315.SH,12
600315.SH,37
600315.SH,22
600316.SH,36
600316.SH,17
600316.SH,17
600316.SH,19
600316.SH,56
600316.SH,48
600316.SH,37
600316.SH,21
600316.SH,19
600316.SH,28
600316.SH,23
600318.SH,20
600318.SH,22
600318.SH,19
600318.SH,29
600318.SH,17
600318.SH,56
600318.SH,74
600318.SH,52
600319.SH,35
600320.SH,19
600320.SH,29
600320.SH,19
600320.SH,22
600320.SH,19
600320.SH,24
600320.SH,27
600320.SH,19
600320.SH,8
600320.SH,23
600320.SH,21
600320.SH,21
600320.SH,20
600320.SH,22
600320.SH,33
600323.SH,57
600323.SH,8
600323.SH,23
600323.SH,25
600323.SH,17
600323.SH,26
600323.SH,20
600323.SH,31
600323.SH,45
600323.SH,35
600323.SH,11
600323.SH,21
600325.SH,19
600325.SH,22
600325.SH,19
600325.SH,22
600325.SH,121
600325.SH,7
600326.SH,20
600326.SH,20
600326.SH,19
600326.SH,21
600326.SH,17
600326.SH,78
600326.SH,54
600326.SH,19
600326.SH,8
600326.SH,35
600327.SH,23
600327.SH,54
600327.SH,59
600327.SH,19
600327.SH,19
600328.SH,7
600328.SH,22
600328.SH,17
600328.SH,41
600328.SH,28
600328.SH,25
600328.SH,28
600328.SH,21
600328.SH,21
600328.SH,16
600328.SH,19
600329.SH,48
600329.SH,17
600329.SH,19
600329.SH,19
600329.SH,38
600329.SH,20
600329.SH,42
600329.SH,8
600329.SH,42
600329.SH,40
600330.SH,13
600330.SH,14
600330.SH,7
600330.SH,17
600330.SH,19
600330.SH,19
600330.SH,66
600330.SH,19
600330.SH,21
600330.SH,27
600330.SH,25
600330.SH,35
600331.SH,21
600331.SH,17
600331.SH,19
600331.SH,19
600331.SH,17
600331.SH,19
600331.SH,50
600331.SH,19
600331.SH,18
600331.SH,19
600331.SH,21
600331.SH,19
600331.SH,25
600331.SH,40
600332.SH,51
600332.SH,11
600332.SH,27
600332.SH,66
600332.SH,11
600332.SH,7
600332.SH,32
600332.SH,24
600332.SH,21
600332.SH,11
600332.SH,35
600333.SH,17
600333.SH,19
600333.SH,59
600333.SH,46
600333.SH,24
600335.SH,42
600335.SH,14
600336.SH,42
600336.SH,23
600336.SH,19
600336.SH,65
600336.SH,21
600336.SH,19
600336.SH,17
600336.SH,35
600336.SH,53
600337.SH,46
600337.SH,24
600337.SH,41
600337.SH,61
600338.SH,26
600338.SH,16
600338.SH,21
600338.SH,24
600338.SH,17
600338.SH,19
600338.SH,27
600338.SH,17
600338.SH,19
600338.SH,35
600338.SH,21
600338.SH,17
600338.SH,28
600338.SH,28
600339.SH,19
600339.SH,20
600339.SH,21
600339.SH,9
600339.SH,27
600339.SH,23
600339.SH,11
600339.SH,17
600339.SH,60
600339.SH,8
600339.SH,8
600339.SH,19
600339.SH,27
600339.SH,24
600340.SH,55
600340.SH,7
600340.SH,40
600340.SH,23
600340.SH,41
600340.SH,19
600340.SH,23
600340.SH,84
600340.SH,20
600343.SH,19
600343.SH,18
600343.SH,24
600343.SH,28
600343.SH,31
600343.SH,19
600343.SH,17
600343.SH,19
600343.SH,21
600343.SH,50
600343.SH,32
600345.SH,21
600345.SH,34
600345.SH,19
600345.SH,29
600345.SH,76
600345.SH,17
600345.SH,21
600345.SH,24
600345.SH,25
600345.SH,31
600346.SH,17
600346.SH,13
600346.SH,19
600346.SH,31
600346.SH,19
600346.SH,9
600346.SH,25
600346.SH,17
600346.SH,7
600346.SH,21
600346.SH,27
600346.SH,56
600348.SH,27
600348.SH,22
600348.SH,9
600348.SH,12
600348.SH,17
600348.SH,39
600348.SH,27
600348.SH,17
600348.SH,7
600348.SH,27
600348.SH,23
600348.SH,21
600348.SH,19
600348.SH,27
600350.SH,41
600350.SH,90
600350.SH,14
600350.SH,139
600351.SH,19
600351.SH,100
600351.SH,77
600352.SH,21
600352.SH,21
600352.SH,20
600352.SH,7
600352.SH,9
600352.SH,21
600352.SH,50
600352.SH,19
600352.SH,16
600352.SH,36
600352.SH,18
600352.SH,14
600352.SH,17
600352.SH,27
600353.SH,19
600353.SH,20
600353.SH,17
600353.SH,33
600353.SH,19
600353.SH,18
600353.SH,27
600353.SH,57
600353.SH,19
600353.SH,21
600353.SH,20
600353.SH,27
600354.SH,30
600354.SH,19
600354.SH,16
600354.SH,19
600354.SH,49
600354.SH,22
600354.SH,13
600354.SH,17
600354.SH,18
600354.SH,23
600354.SH,11
600354.SH,32
600354.SH,19
600359.SH,159
600359.SH,19
600361.SH,17
600361.SH,11
600361.SH,21
600361.SH,22
600361.SH,19
600361.SH,43
600361.SH,8
600361.SH,19
600361.SH,18
600361.SH,21
600361.SH,17
600361.SH,7
600361.SH,37
600361.SH,19
600362.SH,20
600362.SH,7
600362.SH,16
600362.SH,19
600362.SH,8
600362.SH,19
600362.SH,17
600362.SH,19
600362.SH,27
600362.SH,17
600362.SH,31
600362.SH,17
600362.SH,26
600362.SH,17
600362.SH,31
600363.SH,19
600363.SH,20
600363.SH,34
600363.SH,21
600363.SH,17
600363.SH,28
600363.SH,34
600363.SH,40
600363.SH,17
600363.SH,25
600363.SH,37
600366.SH,23
600366.SH,19
600366.SH,17
600366.SH,20
600366.SH,19
600366.SH,45
600366.SH,53
600366.SH,7
600366.SH,17
600366.SH,21
600366.SH,8
600366.SH,33
600366.SH,42
600367.SH,35
600367.SH,19
600367.SH,20
600367.SH,20
600367.SH,8
600367.SH,13
600367.SH,17
600367.SH,48
600367.SH,44
600367.SH,21
600367.SH,19
600367.SH,27
600367.SH,17
600368.SH,67
600368.SH,57
600369.SH,20
600369.SH,16
600369.SH,13
600369.SH,19
600369.SH,8
600369.SH,22
600369.SH,48
600369.SH,58
600369.SH,11
600369.SH,17
600369.SH,19
600370.SH,22
600370.SH,54
600370.SH,28
600370.SH,32
600371.SH,71
600371.SH,163
600371.SH,31
600372.SH,20
600372.SH,20
600372.SH,7
600372.SH,19
600372.SH,7
600372.SH,9
600372.SH,23
600372.SH,7
600372.SH,28
600372.SH,17
600372.SH,24
600372.SH,19
600372.SH,10
600372.SH,14
600372.SH,17
600372.SH,17
600372.SH,22
600373.SH,36
600373.SH,28
600373.SH,18
600373.SH,67
600373.SH,32
600375.SH,28
600375.SH,19
600375.SH,22
600375.SH,17
600375.SH,19
600375.SH,19
600375.SH,36
600375.SH,48
600375.SH,22
600375.SH,28
600376.SH,16
600376.SH,19
600376.SH,35
600376.SH,20
600376.SH,21
600376.SH,17
600376.SH,25
600376.SH,36
600376.SH,17
600377.SH,123
600377.SH,21
600377.SH,83
600377.SH,36
600377.SH,9
600378.SH,20
600378.SH,17
600378.SH,19
600378.SH,19
600378.SH,24
600378.SH,19
600378.SH,17
600378.SH,28
600378.SH,11
600378.SH,13
600378.SH,17
600378.SH,33
600378.SH,43
600379.SH,17
600379.SH,20
600379.SH,92
600379.SH,120
600380.SH,7
600380.SH,11
600380.SH,7
600380.SH,24
600380.SH,12
600380.SH,19
600380.SH,11
600380.SH,17
600380.SH,67
600380.SH,7
600380.SH,19
600380.SH,40
600380.SH,77
600382.SH,70
600382.SH,19
600382.SH,28
600382.SH,30
600383.SH,12
600383.SH,17
600383.SH,22
600383.SH,10
600383.SH,17
600383.SH,19
600383.SH,98
600383.SH,17
600383.SH,13
600388.SH,21
600388.SH,11
600388.SH,25
600388.SH,19
600388.SH,47
600388.SH,9
600388.SH,29
600388.SH,19
600388.SH,27
600388.SH,30
600389.SH,20
600389.SH,28
600389.SH,9
600389.SH,20
600389.SH,23
600389.SH,19
600389.SH,27
600389.SH,64
600389.SH,21
600389.SH,19
600389.SH,29
600389.SH,17
600389.SH,19
600390.SH,21
600390.SH,20
600390.SH,17
600390.SH,35
600390.SH,33
600390.SH,42
600390.SH,51
600390.SH,18
600390.SH,17
600390.SH,38
600390.SH,17
600391.SH,20
600391.SH,20
600391.SH,21
600391.SH,19
600391.SH,21
600391.SH,39
600391.SH,17
600391.SH,24
600391.SH,32
600391.SH,11
600391.SH,21
600391.SH,19
600391.SH,29
600392.SH,25
600392.SH,17
600392.SH,20
600392.SH,19
600392.SH,17
600392.SH,19
600392.SH,36
600392.SH,21
600392.SH,32
600392.SH,18
600392.SH,17
600392.SH,17
600392.SH,19
600392.SH,57
600395.SH,121
600395.SH,27
600395.SH,19
600395.SH,9
600396.SH,17
600396.SH,34
600396.SH,197
600396.SH,19
600397.SH,21
600397.SH,19
600397.SH,19
600397.SH,28
600397.SH,10
600397.SH,19
600397.SH,35
600397.SH,65
600397.SH,21
600397.SH,19
600397.SH,17
600397.SH,27
600398.SH,48
600398.SH,8
600398.SH,78
600398.SH,34
600398.SH,21
600398.SH,17
600398.SH,19
600398.SH,16
600398.SH,31
600399.SH,49
600399.SH,11
600399.SH,19
600399.SH,26
600399.SH,58
600399.SH,14
600399.SH,40
600399.SH,10
600399.SH,21
600399.SH,41
600400.SH,19
600400.SH,52
600403.SH,84
600403.SH,25
600403.SH,19
600403.SH,21
600403.SH,35
600403.SH,23
600403.SH,28
600405.SH,21
600405.SH,17
600405.SH,19
600405.SH,17
600405.SH,178
600405.SH,17
600406.SH,32
600406.SH,31
600406.SH,21
600406.SH,15
600406.SH,20
600406.SH,13
600406.SH,8
600406.SH,35
600406.SH,25
600406.SH,8
600406.SH,17
600406.SH,27
600408.SH,19
600408.SH,27
600408.SH,36
600408.SH,55
600408.SH,17
600409.SH,20
600409.SH,12
600409.SH,17
600409.SH,50
600409.SH,10
600409.SH,17
600409.SH,29
600409.SH,11
600409.SH,17
600409.SH,19
600409.SH,27
600410.SH,47
600410.SH,12
600410.SH,17
600410.SH,19
600410.SH,17
600410.SH,19
600410.SH,41
600410.SH,20
600410.SH,42
600410.SH,21
600410.SH,17
600410.SH,27
600410.SH,35
600415.SH,19
600415.SH,20
600415.SH,30
600415.SH,33
600415.SH,57
600415.SH,58
600415.SH,7
600415.SH,21
600415.SH,20
600415.SH,69
600416.SH,20
600416.SH,16
600416.SH,19
600416.SH,17
600416.SH,19
600416.SH,22
600416.SH,19
600416.SH,34
600416.SH,36
600416.SH,17
600416.SH,21
600416.SH,40
600418.SH,12
600418.SH,20
600418.SH,21
600418.SH,16
600418.SH,19
600418.SH,17
600418.SH,19
600418.SH,47
600418.SH,21
600418.SH,18
600418.SH,19
600418.SH,23
600418.SH,19
600418.SH,63
600420.SH,10
600420.SH,11
600420.SH,30
600420.SH,19
600420.SH,17
600420.SH,19
600420.SH,128
600420.SH,28
600420.SH,52
600422.SH,20
600422.SH,67
600423.SH,110
600423.SH,139
600425.SH,19
600425.SH,19
600425.SH,25
600425.SH,19
600425.SH,19
600425.SH,64
600425.SH,21
600425.SH,29
600426.SH,17
600426.SH,11
600426.SH,23
600426.SH,15
600426.SH,19
600426.SH,19
600426.SH,17
600426.SH,29
600426.SH,24
600426.SH,7
600426.SH,17
600426.SH,19
600426.SH,8
600426.SH,21
600426.SH,20
600426.SH,27
600426.SH,37
600428.SH,30
600428.SH,21
600428.SH,9
600428.SH,7
600428.SH,19
600428.SH,26
600428.SH,7
600428.SH,32
600428.SH,19
600428.SH,33
600428.SH,17
600428.SH,25
600428.SH,14
600428.SH,16
600428.SH,28
600428.SH,19
600429.SH,85
600429.SH,19
600429.SH,44
600429.SH,48
600429.SH,17
600433.SH,35
600433.SH,13
600435.SH,35
600435.SH,10
600435.SH,17
600435.SH,19
600435.SH,20
600435.SH,43
600435.SH,27
600435.SH,28
600435.SH,17
600435.SH,11
600435.SH,21
600435.SH,44
600436.SH,65
600436.SH,19
600436.SH,14
600436.SH,139
600436.SH,30
600438.SH,49
600438.SH,17
600438.SH,25
600438.SH,17
600438.SH,19
600438.SH,28
600438.SH,17
600438.SH,19
600438.SH,37
600438.SH,76
600439.SH,23
600444.SH,62
600444.SH,29
600444.SH,31
600444.SH,35
600446.SH,17
600446.SH,20
600446.SH,20
600446.SH,20
600446.SH,18
600446.SH,19
600446.SH,93
600446.SH,20
600446.SH,12
600448.SH,13
600448.SH,19
600448.SH,7
600448.SH,34
600449.SH,30
600449.SH,202
600452.SH,20
600452.SH,55
600452.SH,17
600452.SH,67
600452.SH,7
600452.SH,39
600452.SH,25
600452.SH,17
600452.SH,19
600452.SH,27
600456.SH,25
600456.SH,19
600456.SH,19
600456.SH,21
600456.SH,14
600456.SH,7
600456.SH,36
600456.SH,27
600456.SH,21
600456.SH,18
600456.SH,13
600456.SH,21
600456.SH,19
600456.SH,29
600458.SH,19
600458.SH,34
600458.SH,17
600458.SH,20
600458.SH,7
600458.SH,19
600458.SH,85
600458.SH,13
600458.SH,23
600458.SH,28
600459.SH,10
600459.SH,19
600459.SH,19
600459.SH,10
600459.SH,20
600459.SH,12
600459.SH,17
600459.SH,19
600459.SH,29
600459.SH,19
600459.SH,18
600459.SH,19
600459.SH,21
600459.SH,41
600459.SH,43
600460.SH,45
600460.SH,8
600460.SH,14
600460.SH,10
600460.SH,13
600460.SH,13
600460.SH,19
600460.SH,17
600460.SH,32
600460.SH,43
600460.SH,17
600460.SH,11
600460.SH,10
600460.SH,20
600461.SH,34
600461.SH,65
600463.SH,39
600467.SH,28
600467.SH,36
600467.SH,8
600467.SH,60
600467.SH,22
600467.SH,21
600467.SH,37
600467.SH,41
600468.SH,20
600468.SH,41
600468.SH,33
600468.SH,29
600468.SH,34
600468.SH,46
600468.SH,19
600468.SH,21
600468.SH,34
600468.SH,17
600469.SH,42
600470.SH,20
600470.SH,20
600470.SH,114
600470.SH,20
600470.SH,76
600470.SH,18
600470.SH,31
600475.SH,17
600475.SH,20
600475.SH,19
600475.SH,42
600475.SH,20
600475.SH,23
600475.SH,19
600475.SH,21
600475.SH,18
600475.SH,35
600476.SH,18
600476.SH,45
600477.SH,27
600477.SH,48
600477.SH,23
600477.SH,19
600478.SH,7
600478.SH,19
600478.SH,22
600478.SH,20
600478.SH,18
600478.SH,7
600478.SH,19
600478.SH,29
600478.SH,19
600478.SH,42
600478.SH,14
600478.SH,17
600478.SH,33
600478.SH,19
600479.SH,91
600479.SH,102
600480.SH,69
600480.SH,19
600480.SH,13
600480.SH,21
600480.SH,17
600480.SH,36
600480.SH,34
600480.SH,20
600480.SH,19
600481.SH,19
600481.SH,17
600481.SH,19
600481.SH,13
600481.SH,17
600481.SH,20
600481.SH,27
600481.SH,19
600481.SH,44
600481.SH,21
600481.SH,20
600482.SH,18
600482.SH,17
600482.SH,7
600482.SH,8
600482.SH,17
600482.SH,19
600482.SH,19
600482.SH,45
600482.SH,47
600482.SH,30
600482.SH,11
600482.SH,17
600482.SH,19
600482.SH,27
600482.SH,30
600483.SH,35
600483.SH,7
600483.SH,31
600483.SH,33
600483.SH,19
600483.SH,25
600483.SH,11
600483.SH,36
600483.SH,77
600483.SH,19
600486.SH,20
600486.SH,35
600486.SH,17
600486.SH,18
600486.SH,17
600486.SH,57
600486.SH,28
600486.SH,13
600486.SH,21
600486.SH,12
600486.SH,21
600486.SH,27
600486.SH,30
600487.SH,28
600487.SH,17
600487.SH,7
600487.SH,19
600487.SH,8
600487.SH,9
600487.SH,19
600487.SH,19
600487.SH,25
600487.SH,19
600487.SH,40
600487.SH,9
600487.SH,21
600487.SH,19
600487.SH,17
600487.SH,27
600487.SH,19
600489.SH,17
600489.SH,19
600489.SH,13
600489.SH,8
600489.SH,17
600489.SH,17
600489.SH,7
600489.SH,17
600489.SH,27
600489.SH,35
600489.SH,19
600489.SH,14
600489.SH,21
600489.SH,17
600489.SH,32
600489.SH,37
600490.SH,26
600490.SH,27
600490.SH,10
600490.SH,24
600490.SH,9
600490.SH,19
600490.SH,18
600490.SH,27
600490.SH,60
600490.SH,7
600490.SH,21
600490.SH,17
600490.SH,27
600490.SH,42
600491.SH,57
600491.SH,106
600493.SH,24
600495.SH,34
600495.SH,15
600495.SH,10
600496.SH,31
600496.SH,19
600496.SH,19
600496.SH,52
600496.SH,20
600497.SH,23
600497.SH,7
600497.SH,19
600497.SH,11
600497.SH,7
600497.SH,19
600497.SH,14
600497.SH,12
600497.SH,11
600497.SH,27
600497.SH,20
600497.SH,33
600497.SH,17
600497.SH,21
600497.SH,19
600497.SH,29
600498.SH,41
600498.SH,14
600498.SH,7
600498.SH,14
600498.SH,9
600498.SH,19
600498.SH,22
600498.SH,75
600498.SH,17
600498.SH,21
600498.SH,19
600498.SH,17
600498.SH,27
600498.SH,19
600499.SH,29
600499.SH,22
600499.SH,13
600499.SH,17
600499.SH,19
600499.SH,29
600499.SH,27
600499.SH,19
600499.SH,37
600499.SH,21
600499.SH,33
600499.SH,29
600499.SH,29
600500.SH,18
600500.SH,66
600500.SH,71
600500.SH,17
600500.SH,28
600501.SH,17
600501.SH,27
600501.SH,19
600501.SH,14
600501.SH,17
600501.SH,27
600501.SH,28
600501.SH,53
600501.SH,17
600501.SH,21
600501.SH,50
600502.SH,92
600502.SH,103
600502.SH,35
600502.SH,22
600503.SH,40
600503.SH,17
600505.SH,32
600505.SH,21
600505.SH,17
600505.SH,109
600505.SH,70
600505.SH,17
600505.SH,27
600505.SH,27
600506.SH,33
600506.SH,20
600506.SH,29
600506.SH,13
600506.SH,58
600506.SH,19
600506.SH,17
600506.SH,39
600506.SH,21
600506.SH,36
600507.SH,17
600507.SH,19
600507.SH,72
600507.SH,19
600507.SH,55
600507.SH,10
600507.SH,19
600507.SH,27
600508.SH,112
600508.SH,21
600509.SH,53
600509.SH,15
600509.SH,17
600509.SH,14
600509.SH,14
600509.SH,19
600509.SH,41
600509.SH,22
600509.SH,8
600509.SH,35
600509.SH,8
600509.SH,41
600509.SH,19
600510.SH,24
600510.SH,21
600510.SH,42
600510.SH,58
600510.SH,23
600511.SH,51
600511.SH,22
600511.SH,62
600511.SH,19
600511.SH,60
600511.SH,14
600511.SH,34
600512.SH,137
600513.SH,19
600513.SH,19
600513.SH,65
600513.SH,19
600513.SH,56
600513.SH,21
600513.SH,21
600513.SH,25
600513.SH,19
600515.SH,13
600515.SH,9
600515.SH,19
600515.SH,20
600515.SH,17
600515.SH,19
600515.SH,16
600515.SH,19
600515.SH,36
600515.SH,19
600516.SH,11
600516.SH,13
600516.SH,21
600516.SH,29
600516.SH,17
600516.SH,53
600516.SH,17
600516.SH,33
600516.SH,19
600517.SH,30
600517.SH,9
600517.SH,19
600517.SH,29
600517.SH,20
600517.SH,19
600517.SH,38
600517.SH,12
600517.SH,7
600517.SH,17
600517.SH,27
600518.SH,20
600518.SH,30
600518.SH,19
600518.SH,22
600518.SH,7
600518.SH,17
600518.SH,49
600518.SH,11
600518.SH,56
600518.SH,7
600518.SH,43
600518.SH,36
600519.SH,62
600519.SH,12
600519.SH,20
600519.SH,14
600519.SH,8
600519.SH,69
600519.SH,56
600519.SH,24
600519.SH,27
600519.SH,19
600519.SH,17
600520.SH,32
600520.SH,27
600520.SH,150
600520.SH,25
600521.SH,8
600521.SH,20
600521.SH,22
600521.SH,17
600521.SH,33
600521.SH,20
600521.SH,65
600521.SH,53
600521.SH,60
600521.SH,21
600522.SH,19
600522.SH,19
600522.SH,22
600522.SH,7
600522.SH,17
600522.SH,20
600522.SH,27
600522.SH,22
600522.SH,25
600522.SH,9
600522.SH,26
600522.SH,17
600522.SH,19
600522.SH,27
600522.SH,22
600523.SH,32
600523.SH,21
600523.SH,17
600523.SH,19
600523.SH,111
600523.SH,22
600523.SH,51
600527.SH,13
600527.SH,32
600527.SH,27
600527.SH,77
600527.SH,20
600527.SH,28
600527.SH,28
600528.SH,53
600528.SH,21
600528.SH,11
600528.SH,21
600528.SH,58
600528.SH,12
600528.SH,8
600528.SH,42
600528.SH,20
600529.SH,20
600529.SH,16
600529.SH,19
600529.SH,90
600529.SH,63
600530.SH,30
600530.SH,46
600530.SH,45
600531.SH,25
600531.SH,8
600531.SH,19
600531.SH,8
600531.SH,17
600531.SH,10
600531.SH,17
600531.SH,11
600531.SH,17
600531.SH,29
600531.SH,27
600531.SH,39
600531.SH,21
600531.SH,17
600531.SH,32
600531.SH,37
600535.SH,19
600535.SH,31
600535.SH,13
600535.SH,12
600535.SH,20
600535.SH,88
600535.SH,54
600535.SH,20
600535.SH,59
600536.SH,23
600536.SH,22
600536.SH,18
600536.SH,17
600536.SH,40
600536.SH,19
600536.SH,18
600536.SH,49
600536.SH,7
600536.SH,11
600536.SH,17
600537.SH,31
600537.SH,18
600537.SH,19
600537.SH,42
600537.SH,51
600537.SH,40
600537.SH,40
600537.SH,23
600538.SH,56
600538.SH,60
600539.SH,76
600539.SH,169
600539.SH,60
600540.SH,21
600540.SH,44
600540.SH,173
600540.SH,40
600545.SH,19
600545.SH,30
600545.SH,38
