signal_date,entry_date,exit_date,hold_bars,ts_code,name,setup_type,signal_score,single_peak_dense_score,trigger_price,stop_loss,entry_price,exit_price,exit_reason,pnl_pct,r_multiple,risk_pct,hit_1r,hit_2r,hit_3r,volume_ratio,platform_range,chip_concentration,chip_low_position
20251202,20251203,20251203,1,600628.SH,新世界,breakout,59.28,0.3012,7.95,7.85,7.95,7.85,stop_loss,-0.012578616352201366,-1.0,0.012578616352201324,0,0,0,4.43,7.82,4.5,52.16
20251202,20251203,20251209,5,600750.SH,华润江中,breakout,65.25,0.6038,23.03,22.75,23.11,23.47,time_exit,0.015577672003461718,1.0,0.015577672003461681,1,1,0,3.45,6.92,4.55,47.9
20251202,20251203,20251209,5,603286.SH,日盈电子,pullback,63.0,0.2256,51.18,49.66,52.88,57.3,time_exit,0.08358547655068072,1.372670807453412,0.060892586989410094,1,1,0,0.84,23.75,10.76,74.37
20251203,20251204,20251204,1,000417.SZ,合百集团,breakout,58.17,0.3831,7.98,7.88,7.98,7.88,stop_loss,-0.01253132832080206,-1.0,0.012531328320802072,0,0,0,2.98,19.72,9.93,65.08
20251203,20251204,20251208,3,000766.SZ,通化金马,pullback,60.77,0.1887,28.54,28.37,28.54,28.37,stop_loss,-0.0059565522074280786,-1.0,0.005956552207428106,1,1,1,0.48,22.56,12.16,77.98
20251203,20251204,20251204,1,001360.SZ,南矿集团,pullback,59.46,0.4968,17.46,17.17,17.46,17.17,stop_loss,-0.016609392898052633,-1.0,0.016609392898052643,0,0,0,1.96,15.61,5.07,50.73
20251203,20251204,20251204,1,600573.SH,惠泉啤酒,pullback,54.4,0.1721,12.7,12.51,12.7,12.51,stop_loss,-0.014960629921259794,-1.0,0.014960629921259804,0,0,0,3.95,13.71,6.7,45.91
20251203,20251204,20251208,3,600750.SH,华润江中,pullback,65.18,0.5947,23.15,22.77,23.15,22.77,stop_loss,-0.01641468682505398,-1.0,0.016414686825053953,0,0,0,1.2,7.92,4.55,47.9
20251203,20251204,20251204,1,601133.SH,柏诚股份,pullback,57.54,0.415,14.3,14.05,14.3,14.05,stop_loss,-0.0174825174825175,-1.0,0.01748251748251748,0,0,0,1.67,13.24,6.0,71.5
20251203,20251204,20251210,5,603391.SH,力聚热能,pullback,59.13,0.2342,67.53,66.0,67.62,74.28,time_exit,0.0984915705412599,4.111111111111097,0.02395740905057682,1,1,1,0.95,18.78,12.13,73.21
20251204,20251205,20251208,2,000766.SZ,通化金马,pullback,63.46,0.187,29.07,28.49,29.07,28.49,stop_loss,-0.019951840385276975,-1.0,0.019951840385276982,0,0,0,0.67,20.89,12.16,76.3
20251204,20251205,20251205,1,600750.SH,华润江中,pullback,64.55,0.5915,23.19,23.01,23.22,23.01,stop_loss,-0.009043927648578642,-1.0,0.009043927648578696,0,0,0,0.86,7.92,4.55,50.93
20251204,20251205,20251205,1,603391.SH,力聚热能,breakout,60.15,0.2205,69.1,67.89,69.1,67.89,stop_loss,-0.0175108538350216,-1.0,0.017510853835021618,0,0,0,1.17,19.16,12.71,71.46
20251204,20251205,20251211,5,605058.SH,澳弘电子,pullback,64.36,0.4427,31.74,31.25,31.74,31.25,gap_stop,-0.015437933207309351,-1.0,0.01543793320730934,1,1,1,1.07,14.17,6.91,63.09
20251205,20251208,20251208,1,000766.SZ,通化金马,pullback,63.45,0.1524,29.1,28.78,29.16,28.78,stop_loss,-0.013031550068587028,-1.0,0.013031550068587071,0,0,0,0.52,21.68,12.16,76.02
20251205,20251208,20251210,3,000881.SZ,中广核技,pullback,63.97,0.3828,9.06,8.72,9.06,8.72,stop_loss,-0.03752759381898452,-1.0,0.03752759381898453,0,0,0,1.98,18.8,7.09,66.07
20251205,20251208,20251212,5,000886.SZ,海南高速,pullback,60.18,0.2772,7.39,7.16,7.39,7.48,time_exit,0.012178619756427755,0.39130434782609097,0.031123139377537152,1,1,1,1.54,20.28,8.44,74.7
20251205,20251208,20251210,3,001205.SZ,盛航股份,breakout,66.99,0.2733,18.1,17.86,18.11,17.86,stop_loss,-0.0138045278851463,-1.0,0.013804527885146328,1,1,0,1.97,12.6,5.94,50.66
20251205,20251208,20251209,2,001222.SZ,源飞宠物,pullback,60.39,0.2264,26.71,25.95,26.73,25.95,stop_loss,-0.029180695847362603,-1.0,0.029180695847362555,1,0,0,0.73,25.21,8.89,83.14
20251205,20251208,20251208,1,600509.SH,天富能源,breakout,61.84,0.3477,9.18,9.14,9.18,9.09,gap_stop,-0.009803921568627416,-2.2500000000000444,0.004357298474945441,0,0,0,1.56,11.31,6.98,67.37
20251205,20251208,20251208,1,603048.SH,浙江黎明,breakout,67.69,0.5361,21.69,21.5,21.69,21.5,stop_loss,-0.00875979714153996,-1.0,0.00875979714153994,0,0,0,1.21,13.21,6.4,56.52
20251209,20251210,20251210,1,600592.SH,龙溪股份,pullback,55.82,0.6019,28.1,27.76,28.1,27.57,gap_stop,-0.018861209964412873,-1.5588235294117687,0.012099644128113873,0,0,0,1.41,26.08,10.82,55.88
20251209,20251210,20251212,3,603048.SH,浙江黎明,pullback,62.14,0.5248,22.17,22.09,22.26,22.09,stop_loss,-0.007637017070979413,-1.0,0.007637017070979411,1,1,1,1.22,16.88,7.11,58.97
20251209,20251210,20251212,3,603273.SH,天元智能,pullback,60.01,0.5701,19.93,19.76,20.22,19.76,stop_loss,-0.022749752720078953,-1.0,0.022749752720078998,0,0,0,1.65,9.9,4.24,43.19
20251209,20251210,20251212,3,603668.SH,天马科技,pullback,59.28,0.4087,17.85,17.08,17.85,16.8,gap_stop,-0.05882352941176472,-1.363636363636359,0.04313725490196096,1,1,0,1.3,20.76,11.62,57.15
20251209,20251210,20251210,1,603967.SH,中创物流,breakout,61.29,0.3841,12.77,12.61,12.77,12.61,stop_loss,-0.012529365700861383,-1.0,0.012529365700861406,0,0,0,2.16,11.22,6.29,52.16
20251211,20251212,20251212,1,603928.SH,兴业股份,breakout,66.44,0.4702,17.72,17.29,17.72,17.29,stop_loss,-0.024266365688487612,-1.0,0.02426636568848757,0,0,0,2.74,11.23,7.49,48.69
20251211,20251212,20251218,5,605123.SH,派克新材,pullback,57.46,0.2704,79.23,78.18,79.26,84.27,time_exit,0.06320968962906881,4.6388888888888875,0.013626040878122612,1,1,1,1.75,16.94,8.04,48.91
20251212,20251215,20251216,2,000936.SZ,华西股份,pullback,52.97,0.1964,8.19,8.01,8.19,8.01,stop_loss,-0.0219780219780219,-1.0,0.021978021978021945,0,0,0,3.14,18.1,7.83,70.98
20251212,20251215,20251215,1,600990.SH,四创电子,breakout,64.37,0.2096,31.13,30.69,31.82,30.69,stop_loss,-0.03551225644248901,-1.0,0.03551225644248897,0,0,0,2.1,21.65,10.25,32.44
20251212,20251215,20251216,2,603391.SH,力聚热能,pullback,56.94,0.2703,75.06,73.5,75.4,73.5,stop_loss,-0.025198938992042508,-1.0,0.025198938992042515,0,0,0,0.94,24.86,14.84,71.11
20251215,20251216,20251222,5,000532.SZ,华金资本,pullback,56.3,0.4196,15.11,14.94,15.13,15.36,time_exit,0.01520158625247836,1.2105263157894584,0.012557832121612773,1,1,1,1.72,15.43,7.3,49.33
20251215,20251216,20251216,1,000700.SZ,模塑科技,pullback,56.3,0.1838,11.05,10.92,11.3,10.92,stop_loss,-0.03362831858407089,-1.0,0.033628318584070865,0,0,0,0.77,20.67,9.96,77.83
20251215,20251216,20251216,1,000936.SZ,华西股份,pullback,55.68,0.4442,8.2,8.12,8.2,8.12,stop_loss,-0.009756097560975618,-1.0,0.009756097560975618,0,0,0,1.82,18.1,7.83,70.98
20251215,20251216,20251217,2,001226.SZ,拓山重工,breakout,67.53,0.5641,44.48,43.32,44.48,43.32,stop_loss,-0.02607913669064743,-1.0,0.026079136690647407,1,0,0,1.36,21.85,8.1,64.57
20251215,20251216,20251222,5,001376.SZ,百通能源,pullback,58.77,0.3979,14.44,14.04,14.45,15.84,time_exit,0.09619377162629772,3.3902439024390247,0.02837370242214534,1,1,1,2.1,20.33,8.43,61.42
20251215,20251216,20251216,1,600184.SH,光电股份,pullback,53.45,0.3391,20.12,19.66,20.22,19.66,stop_loss,-0.027695351137487556,-1.0,0.027695351137487573,0,0,0,1.47,26.32,13.84,54.73
20251215,20251216,20251216,1,600237.SH,铜峰电子,breakout,58.4,0.196,9.07,9.0,9.07,9.0,stop_loss,-0.007717750826901959,-1.0,0.007717750826901905,0,0,0,3.32,13.01,7.49,65.42
20251215,20251216,20251216,1,600250.SH,南京商旅,pullback,58.06,0.4788,12.75,12.01,12.75,12.01,stop_loss,-0.05803921568627457,-1.0,0.05803921568627453,0,0,0,1.91,27.45,11.66,38.29
20251215,20251216,20251216,1,603306.SH,华懋科技,pullback,54.01,0.1155,61.5,60.88,62.0,60.88,stop_loss,-0.01806451612903226,-1.0,0.018064516129032218,0,0,0,2.25,27.78,14.63,58.74
20251216,20251217,20251223,5,600858.SH,银座股份,pullback,56.45,0.3638,6.37,6.21,6.37,7.17,time_exit,0.12558869701726838,4.999999999999995,0.02511773940345371,1,1,1,2.15,13.8,7.18,45.67
20251219,20251222,20251226,5,000862.SZ,银星能源,pullback,57.4,0.1759,5.96,5.88,5.96,5.98,time_exit,0.003355704697986628,0.25000000000000555,0.01342281879194632,1,0,0,1.23,12.24,5.6,52.42
20251219,20251222,20251222,1,000949.SZ,新乡化纤,breakout,58.51,0.3468,5.44,5.38,5.44,5.38,stop_loss,-0.011029411764705954,-1.0,0.011029411764705973,0,0,0,2.92,27.07,14.96,64.71
20251219,20251222,20251226,5,600522.SH,中天科技,pullback,62.11,0.2919,18.37,18.08,18.41,18.4,time_exit,-0.0005431830526888559,-0.03030303030303487,0.017925040738729053,1,1,1,1.48,14.64,10.21,48.19
20251219,20251222,20251222,1,600785.SH,新华百货,breakout,62.32,0.4097,14.64,14.42,14.64,14.42,stop_loss,-0.015027322404371657,-1.0,0.015027322404371627,0,0,0,2.02,11.32,5.6,45.5
20251222,20251223,20251223,1,000978.SZ,桂林旅游,pullback,55.18,0.2096,7.11,7.0,7.11,7.0,stop_loss,-0.015471167369901617,-1.0,0.015471167369901591,0,0,0,1.15,10.01,7.58,72.57
20251222,20251223,20251229,5,001389.SZ,广合科技,pullback,68.1,0.2227,79.96,77.63,79.96,82.45,time_exit,0.03114057028514261,1.0686695278970004,0.029139569784892426,1,0,0,0.76,16.48,8.99,83.61
20251222,20251223,20251223,1,600498.SH,烽火通信,breakout,58.52,0.4342,28.55,28.21,28.55,28.21,stop_loss,-0.01190893169877405,-1.0,0.011908931698774076,0,0,0,2.82,22.08,11.04,48.91
20251222,20251223,20251223,1,603212.SH,赛伍技术,pullback,55.74,0.3785,14.34,14.16,14.34,14.16,stop_loss,-0.012552301255230103,-1.0,0.012552301255230106,0,0,0,1.17,18.15,10.79,55.1
20251223,20251224,20251230,5,001389.SZ,广合科技,pullback,67.16,0.3435,80.0,79.35,80.35,81.2,time_exit,0.010578718108276375,0.8500000000000085,0.012445550715619168,1,1,1,0.76,16.12,8.99,83.61
20251223,20251224,20251224,1,600138.SH,中青旅,pullback,58.27,0.2839,10.27,10.09,10.27,10.09,stop_loss,-0.017526777020447915,-1.0,0.01752677702044788,0,0,0,3.04,10.46,4.89,45.31
20251223,20251224,20251224,1,603063.SH,禾望电气,pullback,66.32,0.3448,33.3,32.9,33.3,32.9,stop_loss,-0.012012012012011963,-1.0,0.01201201201201197,0,0,0,0.93,15.64,7.67,28.82
20251223,20251224,20251226,3,603150.SH,万朗磁塑,pullback,64.23,0.2703,39.57,38.85,39.57,38.85,stop_loss,-0.0181956027293404,-1.0,0.01819560272934038,1,1,0,2.54,14.7,8.01,56.25
20251223,20251224,20251230,5,603271.SH,永杰新材,pullback,66.32,0.4473,42.61,41.37,42.61,41.37,stop_loss,-0.02910114996479707,-1.0,0.029101149964797044,0,0,0,1.47,14.68,6.47,54.02
20251223,20251224,20251224,1,603800.SH,洪田股份,pullback,62.78,0.193,54.27,53.38,54.27,53.38,stop_loss,-0.01639948406117564,-1.0,0.016399484061175612,0,0,0,1.19,19.63,11.16,65.83
20251224,20251225,20251225,1,000985.SZ,大庆华科,breakout,60.3,0.3147,21.68,21.23,21.97,21.23,stop_loss,-0.03368229403732359,-1.0,0.033682294037323555,0,0,0,4.67,17.96,9.66,72.24
20251224,20251225,20251225,1,001338.SZ,永顺泰,pullback,61.6,0.3315,12.54,12.39,12.54,12.39,stop_loss,-0.011961722488038173,-1.0,0.011961722488038165,0,0,0,0.87,7.92,4.57,38.08
20251224,20251225,20251225,1,600138.SH,中青旅,pullback,57.41,0.2193,10.2,10.09,10.2,10.09,stop_loss,-0.010784313725490158,-1.0,0.01078431372549014,0,0,0,1.68,11.98,4.89,45.31
20251224,20251225,20251225,1,600367.SH,红星发展,pullback,63.04,0.5287,17.95,17.69,17.95,17.69,stop_loss,-0.014484679665738076,-1.0,0.014484679665738052,0,0,0,1.39,18.98,8.88,45.05
20251224,20251225,20251225,1,600522.SH,中天科技,pullback,61.54,0.2664,19.22,18.86,19.22,18.86,stop_loss,-0.018730489073881307,-1.0,0.018730489073881345,0,0,0,0.94,18.47,11.15,55.97
20251224,20251225,20251230,4,603063.SH,禾望电气,breakout,71.84,0.3883,35.02,33.86,35.02,33.8,gap_stop,-0.03483723586522003,-1.0517241379310363,0.033123929183323915,0,0,0,1.88,15.64,8.26,30.34
20251224,20251225,20251231,5,603123.SH,翠微股份,pullback,58.09,0.6007,14.07,13.53,14.3,16.81,time_exit,0.17552447552447537,3.2597402597402514,0.05384615384615394,1,1,1,2.0,26.27,9.99,39.82
20251224,20251225,20251230,4,603128.SH,华贸物流,pullback,57.45,0.3136,6.13,6.08,6.19,6.08,stop_loss,-0.017770597738287597,-1.0,0.01777059773828761,0,0,0,1.57,12.46,5.88,49.18
20251224,20251225,20251226,2,603150.SH,万朗磁塑,pullback,63.89,0.3018,40.13,39.18,40.13,39.18,stop_loss,-0.02367306254672319,-1.0,0.02367306254672322,1,0,0,1.78,14.7,7.58,57.5
20251224,20251225,20251225,1,603271.SH,永杰新材,pullback,67.35,0.4574,42.9,42.21,42.9,42.21,stop_loss,-0.016083916083916017,-1.0,0.01608391608391603,0,0,0,1.01,14.68,6.47,54.02
20251224,20251225,20251230,4,603409.SH,汇通控股,breakout,72.33,0.4867,37.1,36.09,37.1,36.09,stop_loss,-0.027223719676549796,-1.0,0.02722371967654981,0,0,0,3.43,6.69,4.0,38.6
20251224,20251225,20251229,3,603995.SH,甬金股份,pullback,63.38,0.3536,18.25,18.04,18.25,18.04,stop_loss,-0.011506849315068512,-1.0,0.01150684931506854,1,0,0,0.83,11.4,5.56,49.03
20251225,20251226,20251226,1,001316.SZ,润贝航科,breakout,65.02,0.2249,38.93,38.12,39.2,38.12,stop_loss,-0.027551020408163374,-1.0,0.0275510204081634,0,0,0,2.22,14.41,9.23,30.95
20251225,20251226,20251226,1,600138.SH,中青旅,pullback,56.94,0.2109,10.12,10.0,10.12,10.0,stop_loss,-0.011857707509881354,-1.0,0.011857707509881346,0,0,0,1.54,11.98,4.77,46.16
20251225,20251226,20251229,2,600550.SH,保变电气,pullback,53.58,0.1565,11.25,11.0,11.25,11.0,stop_loss,-0.022222222222222254,-1.0,0.022222222222222223,1,1,0,1.61,23.22,12.62,49.31
20251225,20251226,20251226,1,603063.SH,禾望电气,pullback,63.9,0.3831,34.97,34.03,34.97,34.03,stop_loss,-0.02688018301401196,-1.0,0.026880183014011946,0,0,0,1.07,18.66,8.55,31.09
20251225,20251226,20251229,2,603995.SH,甬金股份,pullback,64.73,0.3667,18.36,18.15,18.36,18.15,stop_loss,-0.011437908496732097,-1.0,0.011437908496732072,0,0,0,0.79,11.4,5.38,50.31
20251226,20251229,20251229,1,600138.SH,中青旅,pullback,56.08,0.2079,10.04,9.95,10.05,9.95,stop_loss,-0.009950248756219082,-1.0,0.009950248756219046,0,0,0,1.42,11.98,4.65,45.31
20251226,20251229,20251230,2,600498.SH,烽火通信,breakout,57.57,0.3494,29.45,29.04,30.5,29.04,stop_loss,-0.0478688524590164,-1.0,0.04786885245901642,0,0,0,3.15,23.8,12.18,51.91
20251226,20251229,20251229,1,600850.SH,电科数字,breakout,62.91,0.3679,30.55,30.03,30.55,30.03,stop_loss,-0.017021276595744705,-1.0,0.017021276595744667,0,0,0,2.75,16.75,8.96,49.1
20251226,20251229,20251229,1,600960.SH,渤海汽车,pullback,64.01,0.5003,5.5,5.46,5.55,5.46,stop_loss,-0.01621621621621616,-1.0,0.016216216216216193,0,0,0,1.28,17.06,9.5,42.6
20251226,20251229,20251229,1,603063.SH,禾望电气,pullback,65.65,0.3806,34.71,33.98,34.71,33.98,stop_loss,-0.021031403053875075,-1.0,0.02103140305387508,0,0,0,0.84,18.66,8.55,31.09
20251226,20251229,20251229,1,603128.SH,华贸物流,pullback,60.57,0.3939,6.25,6.11,6.25,6.11,stop_loss,-0.022399999999999975,-1.0,0.022399999999999948,0,0,0,2.17,12.46,5.88,49.18
20251226,20251229,20251229,1,603995.SH,甬金股份,pullback,62.24,0.3819,18.28,18.23,18.29,18.23,stop_loss,-0.0032804811372333376,-1.0,0.0032804811372333913,0,0,0,0.95,11.4,5.38,50.31
20251229,20251230,20251230,1,000510.SZ,新金路,breakout,54.72,0.3062,12.08,11.72,12.08,11.66,gap_stop,-0.03476821192052981,-1.1666666666666683,0.029801324503311213,0,0,0,1.19,25.84,14.52,76.29
20251229,20251230,20251230,1,000559.SZ,万向钱潮,breakout,61.02,0.1704,14.26,13.97,14.26,13.88,gap_stop,-0.02664796633941091,-1.3103448275862073,0.020336605890603026,0,0,0,1.84,21.9,12.74,69.31
20251229,20251230,20251230,1,600230.SH,沧州大化,breakout,68.89,0.2568,13.73,13.54,13.73,13.54,stop_loss,-0.013838310269483012,-1.0,0.013838310269482977,0,0,0,1.56,10.45,6.9,41.75
20251229,20251230,20251230,1,603409.SH,汇通控股,pullback,62.94,0.4588,37.46,37.1,38.0,37.1,stop_loss,-0.023684210526315752,-1.0,0.023684210526315752,0,0,0,1.32,9.88,4.84,43.78
20251229,20251230,20251230,1,603897.SH,长城科技,breakout,67.69,0.549,27.25,26.93,27.25,26.93,stop_loss,-0.011743119266055091,-1.0,0.011743119266055056,0,0,0,1.41,9.34,6.49,45.05
20251230,20251231,20251231,1,600397.SH,江钨装备,pullback,60.37,0.2693,7.79,7.6,7.79,7.6,stop_loss,-0.024390243902439046,-1.0,0.024390243902439074,0,0,0,1.24,17.39,10.64,41.68
20251230,20251231,20251231,1,600550.SH,保变电气,pullback,56.92,0.3909,10.85,10.7,10.85,10.7,stop_loss,-0.01382488479262678,-1.0,0.013824884792626762,0,0,0,0.76,23.04,12.03,50.41
20251230,20251231,20260108,5,601021.SH,春秋航空,pullback,63.21,0.3574,57.6,56.93,57.6,59.43,time_exit,0.031770833333333304,2.73134328358208,0.011631944444444474,1,1,1,1.08,10.99,6.44,39.0
20251230,20251231,20251231,1,603186.SH,华正新材,pullback,58.4,0.2116,49.98,49.5,50.18,49.5,stop_loss,-0.013551215623754498,-1.0,0.013551215623754479,0,0,0,1.67,20.71,10.39,66.38
20251230,20251231,20251231,1,603966.SH,法兰泰克,pullback,59.08,0.2319,11.9,11.83,11.93,11.83,stop_loss,-0.008382229673092989,-1.0,0.008382229673093013,0,0,0,1.51,15.37,6.78,57.77
20251231,20260105,20260109,5,000059.SZ,华锦股份,pullback,61.25,0.3992,5.35,5.24,5.46,5.5,time_exit,0.0073260073260073,0.18181818181818218,0.04029304029304025,1,0,0,1.38,11.56,5.77,38.61
20251231,20260105,20260107,3,001229.SZ,魅视科技,pullback,58.77,0.2658,43.42,41.99,43.42,41.99,stop_loss,-0.03293413173652693,-1.0,0.032934131736526935,0,0,0,1.92,19.21,8.27,71.47
20251231,20260105,20260105,1,001316.SZ,润贝航科,breakout,60.25,0.2101,39.48,38.98,40.0,38.98,stop_loss,-0.025500000000000078,-1.0,0.025500000000000078,0,0,0,1.76,17.2,10.31,22.8
20251231,20260105,20260109,5,600889.SH,南京化纤,breakout,71.37,0.445,16.9,16.58,16.9,16.58,stop_loss,-0.018934911242603603,-1.0,0.018934911242603568,1,1,1,2.38,13.95,6.76,48.84
20251231,20260105,20260105,1,603409.SH,汇通控股,pullback,59.4,0.3175,37.23,37.0,37.6,37.0,stop_loss,-0.015957446808510634,-1.0,0.015957446808510675,0,0,0,1.32,10.5,4.84,43.78
20251231,20260105,20260105,1,603936.SH,博敏电子,pullback,58.62,0.2211,12.7,12.59,12.7,12.59,stop_loss,-0.008661417322834652,-1.0,0.008661417322834602,0,0,0,1.86,15.68,9.05,42.27
20251231,20260105,20260109,5,603966.SH,法兰泰克,pullback,62.05,0.2284,11.9,11.65,11.9,13.9,time_exit,0.16806722689075637,8.0,0.021008403361344536,1,1,1,0.94,15.44,6.78,57.77
20260105,20260106,20260112,5,000059.SZ,华锦股份,pullback,57.71,0.3536,5.4,5.28,5.4,5.52,time_exit,0.022222222222222143,0.9999999999999926,0.02222222222222224,1,1,0,1.88,11.56,5.77,38.61
20260105,20260106,20260106,1,000733.SZ,振华科技,breakout,65.29,0.2231,53.51,53.05,53.51,53.05,stop_loss,-0.008596524014202966,-1.0,0.008596524014202968,0,0,0,1.54,10.19,6.54,28.84
20260105,20260106,20260107,2,001229.SZ,魅视科技,pullback,57.95,0.3439,43.43,42.3,43.59,42.3,stop_loss,-0.029593943565037972,-1.0,0.029593943565037993,0,0,0,1.92,19.21,8.56,71.77
20260105,20260106,20260106,1,600257.SH,大湖股份,breakout,59.47,0.2443,6.61,6.52,6.71,6.52,stop_loss,-0.028315946348733245,-1.0,0.028315946348733294,0,0,0,1.85,10.93,6.89,59.97
20260105,20260106,20260106,1,600682.SH,南京新百,breakout,59.89,0.1439,8.93,8.81,8.95,8.81,stop_loss,-0.01564245810055853,-1.0,0.015642458100558525,0,0,0,1.78,15.39,9.64,61.79
20260105,20260106,20260106,1,600736.SH,苏州高新,pullback,50.7,0.2,6.97,6.81,6.97,6.81,stop_loss,-0.022955523672883782,-1.0,0.02295552367288381,0,0,0,2.18,24.21,12.0,48.49
20260105,20260106,20260109,4,601021.SH,春秋航空,pullback,63.63,0.3547,59.21,58.05,59.21,58.05,stop_loss,-0.01959128525586895,-1.0,0.019591285255869003,0,0,0,1.05,12.95,6.58,39.92
20260105,20260106,20260112,5,603127.SH,昭衍新药,breakout,63.73,0.2337,38.51,37.71,39.8,40.38,time_exit,0.014572864321608092,0.2775119617224911,0.05251256281407026,1,0,0,1.29,21.24,15.11,45.55
20260105,20260106,20260106,1,603186.SH,华正新材,pullback,58.59,0.276,51.02,49.87,51.02,49.87,stop_loss,-0.02254018032144267,-1.0,0.02254018032144268,0,0,0,1.23,20.71,10.76,69.54
20260105,20260106,20260108,3,603215.SH,比依股份,pullback,62.44,0.401,22.56,21.81,22.63,21.81,stop_loss,-0.036235086168802444,-1.0,0.036235086168802486,0,0,0,3.25,12.76,7.98,52.3
20260105,20260106,20260112,5,603936.SH,博敏电子,pullback,62.18,0.3766,12.97,12.56,12.97,13.07,time_exit,0.007710100231302919,0.2439024390243893,0.031611410948342335,1,0,0,1.54,15.87,9.34,42.89
20260106,20260107,20260107,1,001229.SZ,魅视科技,pullback,57.06,0.4469,43.08,42.35,43.38,42.35,stop_loss,-0.02374366067312128,-1.0,0.023743660673121277,0,0,0,1.54,19.21,8.27,70.93
20260106,20260107,20260107,1,600416.SH,湘电股份,pullback,59.35,0.2164,16.02,15.74,16.02,15.74,stop_loss,-0.017478152309612915,-1.0,0.017478152309612943,0,0,0,1.88,19.44,10.49,46.38
20260106,20260107,20260113,5,600577.SH,精达股份,pullback,55.65,0.2224,13.26,12.98,13.26,14.62,time_exit,0.10256410256410242,4.8571428571428665,0.02111613876319754,1,1,1,1.05,23.32,13.98,67.39
20260106,20260107,20260107,1,600736.SH,苏州高新,pullback,52.06,0.3917,6.87,6.79,6.87,6.79,stop_loss,-0.011644832605531286,-1.0,0.011644832605531306,0,0,0,1.53,24.21,12.0,48.49
20260106,20260107,20260112,4,603016.SH,新宏泰,pullback,59.03,0.4663,30.2,29.81,30.2,29.81,stop_loss,-0.012913907284768267,-1.0,0.01291390728476823,1,1,1,1.01,16.21,11.35,60.96
20260106,20260107,20260107,1,603507.SH,振江股份,breakout,60.49,0.2693,29.1,28.23,29.1,28.23,stop_loss,-0.02989690721649485,-1.0,0.029896907216494878,0,0,0,4.45,17.62,11.07,49.78
20260106,20260107,20260113,5,603920.SH,世运电路,pullback,50.67,0.2364,53.22,51.69,53.22,53.41,time_exit,0.0035700864336714044,0.12418300653594613,0.02874859075535515,1,1,1,1.73,27.7,16.32,64.06
20260106,20260107,20260107,1,603966.SH,法兰泰克,breakout,62.19,0.2166,12.2,12.06,12.2,12.06,stop_loss,-0.011475409836065431,-1.0,0.011475409836065476,0,0,0,1.62,15.44,6.49,58.2
20260107,20260108,20260108,1,600232.SH,金鹰股份,pullback,53.95,0.3513,8.54,8.31,8.54,8.31,stop_loss,-0.026932084309133297,-1.0,0.026932084309133335,0,0,0,0.83,24.75,12.48,55.86
20260107,20260108,20260108,1,600273.SH,嘉化能源,pullback,59.64,0.2668,9.56,9.4,9.56,9.4,stop_loss,-0.01673640167364021,-1.0,0.01673640167364018,0,0,0,3.22,14.49,8.54,36.47
20260107,20260108,20260114,5,600359.SH,新农开发,breakout,60.32,0.3665,7.47,7.3,7.47,7.44,time_exit,-0.004016064257028051,-0.17647058823529044,0.02275769745649263,0,0,0,2.4,9.63,3.99,48.68
